case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsforward_pg1p0,A55,1,0,1,0,1,181.28259453871658,181.28259453871658,1.7131205183908718,27.19238918080749,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsbackward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsforward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsbackward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsforward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsbackward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsforward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsbackward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgsforward_pg1p0,A55,1,0,1,0,1,194.6159278720499,194.6159278720499,1.8391205183908717,29.192389180807485,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,213.96799746662398,213.96799746662398,2.0219975760595967,32.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,213.96799746662398,213.96799746662398,2.0219975760595967,32.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,213.96799746662398,213.96799746662398,2.0219975760595967,32.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,213.96799746662398,213.96799746662398,2.0219975760595967,32.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,227.30133079995736,227.30133079995736,2.147997576059597,34.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,227.30133079995736,227.30133079995736,2.147997576059597,34.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,227.30133079995736,227.30133079995736,2.147997576059597,34.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,227.30133079995736,227.30133079995736,2.147997576059597,34.0951996199936,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,229.0013914953528,229.0013914953528,2.164063149631084,34.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,229.0013914953528,229.0013914953528,2.164063149631084,34.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,229.0013914953528,229.0013914953528,2.164063149631084,34.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,229.0013914953528,229.0013914953528,2.164063149631084,34.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,242.33472482868618,242.33472482868618,2.2900631496310844,36.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_pr1p0_plm1p0_pfm1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,242.33472482868618,242.33472482868618,2.2900631496310844,36.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,242.33472482868618,242.33472482868618,2.2900631496310844,36.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_fullfs_onezonefs_endaft_prm1p0_plm1p0_pfm1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cn1p0_cd1p0_ia1p0_ib1p0_idm1p0_pgscentral_pg1p0,A55,1,0,1,0,1,242.33472482868618,242.33472482868618,2.2900631496310844,36.350208724302924,6.251814948863268e-16,4.890951173911225e-16,26.83718311049982,26.83718311049982,A1_GRID_COARSE_DIAGNOSTIC,False,False,False,False,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
